,number,price,currency
6075,9429,0.6,ETH
6076,9037,0.0949,ETH
6077,3832,6.8,ETH
6078,3747,7.3,ETH
6079,3740,0.795,ETH
6080,5126,8.5,ETH
6081,4098,6.8,ETH
6082,9737,1.269,ETH
6083,4309,4.269,ETH
6084,4825,2.9195,WETH
6085,8612,8.1,ETH
6086,7881,15.88,ETH
6087,8111,9.0,ETH
6088,4105,13.31,ETH
6089,8975,7.288,ETH
6090,9700,8.1,ETH
6091,5196,9.5,ETH
6092,3284,0.45,ETH
6093,9785,7.769,ETH
6094,3872,1.139,ETH
6095,9898,1.5,ETH
6096,4522,3.25,ETH
6097,7254,0.649,ETH
6098,1749,3.6,ETH
6099,8164,7.2,ETH
6100,7985,7.45,ETH
6101,2603,7.2,ETH
6102,1534,0.0279,ETH
6103,4457,0.6,ETH
6104,6829,0.59,ETH
6105,2292,0.088,ETH
6106,8857,0.1,ETH
6107,5489,0.0989,ETH
6108,3542,0.45,ETH
6109,9281,0.024,ETH
6110,8561,9.0,ETH
6111,96,0.67,ETH
6112,9399,1.1,ETH
6113,6209,7.37,ETH
6114,3209,4.3,ETH
6115,3463,0.589,ETH
6116,7733,6.59,ETH
6117,5858,0.67,ETH
6118,6168,7.0,ETH
6119,6433,12.0,ETH
6120,7996,0.0001,ETH
6121,2598,0.03,ETH
6122,2973,2.22,ETH
6123,2452,0.73,ETH
6124,7758,16.9,ETH
6125,2303,4.54,ETH
6126,4608,4.1,ETH
6127,4852,0.095,ETH
6128,5330,6.399,ETH
6129,3717,0.8,ETH
6130,4918,6.69,ETH
6131,7547,0.08,ETH
6132,1503,15.2,ETH
6133,5895,10.0,ETH
6134,5650,0.09,ETH
6135,2812,4.5,ETH
6136,4172,11.8,ETH
6137,9842,10.45,ETH
6138,5837,0.7,ETH
6139,7203,9.0,ETH
6140,3440,0.87,ETH
6141,9710,6.2934,WETH
6142,5743,0.83,ETH
6143,5761,1.17,ETH
6144,8786,0.0233,ETH
6145,3433,10.95,ETH
6146,9674,10.0,ETH
6147,9642,11.4,ETH
6148,1265,0.04,ETH
6149,3574,0.4499,ETH
6150,6446,7.0,ETH
6151,789,6.1281,ETH
6152,5679,13.2,ETH
6153,2726,6.6,ETH
6154,7095,6.88,ETH
6155,3335,1.0,ETH
6156,7643,10.66,ETH
6157,646,0.05,ETH
6158,7645,6.5,ETH
6159,3518,5.0,ETH
6160,5314,8.35,ETH
6161,7021,0.75,ETH
6162,5696,31.4089,ETH
6163,9861,4.45,ETH
6164,2068,9.0,ETH
6165,1539,7.55,ETH
6166,7668,10.7,ETH
6167,6645,0.9,ETH
6168,5940,11.7,ETH
6169,4598,11.94,ETH
6170,7194,7.75,WETH
6171,4066,3.99,ETH
6172,7828,1.44,ETH
6173,3745,0.8,ETH
6174,1759,0.45,ETH
6175,9789,12.0,ETH
6176,1079,11.25,ETH
6177,2563,8.29,ETH
6178,7013,6.7032,ETH
6179,6265,10.75,WETH
6180,9075,4.35,ETH
6181,5262,8.2,ETH
6182,7186,9.75,ETH
6183,4906,0.0952,ETH
6184,6490,1.45,ETH
6185,4277,10.99,ETH
6186,4562,7.75,ETH
6187,3771,1.79,ETH
6188,9426,12.3,ETH
6189,4439,8.2,ETH
6190,6159,11.89,ETH
6191,4468,0.47,ETH
6192,2399,11.9,ETH
6193,270,0.6,ETH
6194,2326,8.1,WETH
6195,361,10.123,WETH
6196,8421,8.1,ETH
6197,7965,11.3,ETH
6198,1739,0.02,ETH
6199,7312,0.69,ETH
6200,9709,8.69,ETH
6201,5480,6.43,ETH
6202,5906,8.45,ETH
6203,6737,6.7,ETH
6204,6868,9.55,ETH
6205,9856,9.23,ETH
6206,6400,4.79,ETH
6207,2704,11.2,ETH
6208,5171,8.329,ETH
6209,7743,9.0,ETH
6210,7654,6.9,ETH
6211,338,0.799,ETH
6212,20,0.98,ETH
6213,5031,1.13,ETH
6214,6458,7.7,ETH
6215,5049,1.2,ETH
6216,4794,0.454,ETH
6217,1420,0.619,ETH
6218,6531,9.5,ETH
6219,3356,15.2704,WETH
6220,394,8.5,ETH
6221,9899,5.0,ETH
6222,5045,6.9,ETH
6223,6583,0.5499,ETH
6224,262,1.3,ETH
6225,1961,0.04,ETH
6226,3565,11.078,WETH
6227,6952,0.4,ETH
6228,1288,0.6624,ETH
6229,8419,8.9,ETH
6230,4220,12.5,ETH
6231,543,7.0,WETH
6232,4919,2.9,ETH
6233,4156,0.4,ETH
6234,6996,7.25,ETH
6235,5448,0.0799,ETH
6236,7762,14.8,ETH
6237,91,9.69,ETH
6238,4173,9.5,ETH
6239,3467,11.5,ETH
6240,2946,11.5,ETH
6241,6223,10.6,ETH
6242,7327,8.3,ETH
6243,2183,6.4,ETH
6244,1064,7.69,ETH
6245,724,5.19,ETH
6246,5248,10.85,ETH
6247,6002,9.999,ETH
6248,6892,6.66,ETH
6249,1333,0.45,ETH
6250,8593,1.169,ETH
6251,5917,0.9,ETH
6252,8392,0.795,ETH
6253,4559,6.789,ETH
6254,1919,7.2,ETH
6255,3844,3.69,ETH
6256,2468,0.03,ETH
6257,9392,0.023,ETH
6258,5728,15.0,ETH
6259,9458,12.5,ETH
6260,3614,0.04,WETH
6261,7486,7.0,ETH
6262,5548,5.77,ETH
6263,1762,9.0,ETH
6264,4560,1.5,ETH
6265,7141,0.0225,ETH
6266,6417,10.2,ETH
6267,4667,6.75,ETH
6268,1230,1.0,ETH
6269,5682,0.85,ETH
6270,9726,6.66,ETH
6271,5541,0.5,ETH
6272,9388,0.095,ETH
6273,3876,11.5,ETH
6274,1760,7.39,ETH
6275,3822,4.5,ETH
6276,7139,11.5,WETH
6277,2146,6.9,ETH
6278,6398,13.5,ETH
6279,3292,0.61,ETH
6280,1902,0.29,ETH
6281,2740,4.6987,ETH
6282,1214,0.022,ETH
6283,7292,12.1,ETH
6284,3871,6.69,ETH
6285,9119,9.35,ETH
6286,2126,8.9,ETH
6287,7951,6.3669,ETH
6288,767,1.65,ETH
6289,1987,8.6,ETH
6290,4521,7.07,ETH
6291,847,8.969,ETH
6292,1313,0.022,ETH
6293,6333,9.5,WETH
6294,8749,0.6,ETH
6295,1026,6.9,ETH
6296,2121,8.699,ETH
6297,8543,0.045,ETH
6298,4387,6.75,ETH
6299,2649,0.02,ETH
6300,3451,0.75,ETH
6301,6164,7.4,ETH
6302,3012,5.15,ETH
6303,2046,8.0,WETH
6304,1158,5.0,ETH
6305,4115,0.023,ETH
6306,3485,5.899,ETH
6307,8940,7.688,ETH
6308,2633,1.777,ETH
6309,4462,0.5999,ETH
6310,2530,0.025,ETH
6311,3616,10.399,ETH
6312,4607,1.25,ETH
6313,7531,0.6,ETH
6314,6133,6.99,WETH
6315,3524,9.99,ETH
6316,2743,10.6969,ETH
6317,1248,15.51,ETH
6318,6496,6.9,WETH
6319,592,0.03,ETH
6320,3457,3.6,ETH
6321,6953,0.2,WETH
6322,1985,3.99,ETH
6323,5305,0.55,WETH
6324,3825,0.544,ETH
6325,1978,8.29,ETH
6326,1862,8.0,ETH
6327,9831,11.0,ETH
6328,4099,4.69,ETH
6329,2613,11.99,ETH
6330,3500,0.5,ETH
6331,9786,1.2,ETH
6332,6926,10.7369,ETH
6333,6655,16.0,ETH
6334,1040,5.55,ETH
6335,4826,1.88,ETH
6336,141,0.075,ETH
6337,3234,16.5,ETH
6338,5781,0.12,ETH
6339,3079,8.14,ETH
6340,1215,9.69,ETH
6341,978,0.035,ETH
6342,7135,14.2,ETH
6343,1683,6.5,ETH
6344,9885,5.8,ETH
6345,6878,7.3,ETH
6346,8269,7.8,ETH
6347,5140,5.65,ETH
6348,7006,7.5,ETH
6349,6034,0.02,ETH
6350,2306,7.5,ETH
6351,4727,0.9,ETH
6352,1865,7.4,ETH
6353,4233,7.68,ETH
6354,4356,0.095,ETH
6355,6540,9.75,ETH
6356,1917,0.023,ETH
6357,3940,13.0,ETH
6358,1121,0.74,ETH
6359,3226,4.4,ETH
6360,5053,0.65,ETH
6361,5625,2.5,ETH
6362,105,0.005,ETH
6363,5225,0.4,ETH
6364,502,0.022,ETH
6365,1621,7.05,ETH
6366,5504,1.09,ETH
6367,7034,0.019,ETH
6368,7780,5.9,ETH
6369,8562,0.649,ETH
6370,1486,0.595,ETH
6371,5224,3.39,ETH
6372,8785,0.021,ETH
6373,4874,15.0,ETH
6374,9073,0.14,ETH
6375,3680,0.1,ETH
6376,5785,0.02,ETH
6377,2614,0.399,ETH
6378,6296,8.8,ETH
6379,4951,7.2,ETH
6380,1929,0.029,ETH
6381,7984,0.0238,ETH
6382,311,0.085,ETH
6383,6436,8.6,ETH
6384,7433,13.98,ETH
6385,3731,1.5,ETH
6386,4611,4.24,ETH
6387,9850,12.0,ETH
6388,3126,7.95,ETH
6389,1331,9.0,ETH
6390,5931,15.5,ETH
6391,4265,1.19,ETH
6392,4617,8.0,ETH
6393,4489,6.95,ETH
6394,7865,6.67,ETH
6395,2702,1.3,ETH
6396,9225,8.18,ETH
6397,3466,0.089,ETH
6398,6074,0.0299,ETH
6399,8780,1.28,ETH
6400,4235,1.25,ETH
6401,9120,8.8,ETH
6402,1178,9.6,ETH
6403,4358,10.5,WETH
6404,5668,0.025,ETH
6405,7037,6.3,WETH
6406,8824,10.59,ETH
6407,2106,6.8,ETH
6408,2986,0.25,ETH
6409,1031,3.0,ETH
6410,814,11.078,WETH
6411,4971,4.5,WETH
6412,513,12.0,ETH
6413,5713,0.69,ETH
6414,3823,7.29,ETH
6415,9697,0.69,ETH
6416,3953,13.179,WETH
6417,2895,1.6,ETH
6418,7282,6.9,ETH
6419,4909,6.7,ETH
6420,5520,1.79,ETH
6421,8920,0.88,ETH
6422,8929,8.25,ETH
6423,1202,6.9715,WETH
6424,2346,7.99,ETH
6425,2262,0.48,ETH
6426,8078,7.5,ETH
6427,6902,8.0,ETH
6428,7594,8.5,ETH
6429,7126,0.1,ETH
6430,9074,7.1153,ETH
6431,8556,9.6,ETH
6432,728,0.021,ETH
6433,4591,7.89,ETH
6434,3123,8.0,ETH
6435,9687,0.6,ETH
6436,8669,11.25,ETH
6437,690,5.9,ETH
6438,5957,10.0,ETH
6439,7036,12.45,ETH
6440,316,6.1,ETH
6441,4812,0.145,ETH
6442,6303,11.5,ETH
6443,9891,4.2,ETH
6444,9288,5.15,ETH
6445,2535,0.175,ETH
6446,1894,0.025,ETH
6447,982,0.595,ETH
6448,9668,14.49,ETH
6449,4737,0.85,ETH
6450,4885,0.35,ETH
6451,1871,14.3,ETH
6452,5924,9.45,ETH
6453,5291,12.87,ETH
6454,5645,0.78,ETH
6455,2073,6.69,ETH
6456,3044,8.88,ETH
6457,6177,0.83,ETH
6458,5461,8.9,WETH
6459,7719,0.03,ETH
6460,4414,0.98,ETH
6461,5605,0.02,ETH
6462,5014,0.595,ETH
6463,9258,11.269,WETH
6464,6409,0.848,ETH
6465,8514,0.01,ETH
6466,4121,7.2,ETH
6467,9431,8.3,ETH
6468,3741,4.19,ETH
6469,2402,1.755,ETH
6470,3508,0.777,ETH
6471,1635,7.7,ETH
6472,7462,5.4,ETH
6473,3932,12.4369,ETH
6474,732,0.699,ETH
6475,4988,7.0,ETH
6476,6362,6.85,ETH
6477,5681,0.125,ETH
6478,8320,8.75,ETH
6479,6186,1.498,ETH
6480,5633,0.649,ETH
6481,4995,8.5,ETH
6482,4946,11.399,ETH
6483,1354,0.03,ETH
6484,9773,0.0235,ETH
6485,4546,1.45,ETH
6486,7922,3.59,ETH
6487,5011,6.5,ETH
6488,8104,7.39,ETH
6489,6179,5.3707,WETH
6490,9788,9.9969,ETH
6491,5389,11.7,ETH
6492,9195,5.9,WETH
6493,3817,1.277,ETH
6494,8131,0.09,ETH
6495,4442,1.44,ETH
6496,6280,4.2069,WETH
6497,8247,1.639,ETH
6498,4563,6.732,ETH
6499,6995,0.005,ETH
6500,6339,1.39,ETH
6501,3014,12.5,ETH
6502,6489,0.43,ETH
6503,3996,6.49,ETH
6504,1314,7.56,ETH
6505,5771,5.7,ETH
6506,8589,0.02,ETH
6507,2430,8.2,ETH
6508,1091,0.005,ETH
6509,1805,1.2,ETH
6510,9913,10.69,ETH
6511,328,0.69,ETH
6512,5624,7.12,ETH
6513,4567,3.7817,ETH
6514,926,6.98,ETH
6515,8373,0.7,WETH
6516,9812,12.5,ETH
6517,6469,3.37,ETH
6518,2060,7.4,ETH
6519,204,3.482,ETH
6520,3536,4.2,ETH
6521,8020,0.8447,ETH
6522,1732,7.5,ETH
6523,4944,1.27,ETH
6524,4921,4.0,ETH
6525,5564,5.75,ETH
6526,7903,0.8,WETH
6527,9776,6.29,ETH
6528,7394,0.0229,ETH
6529,5920,9.8,ETH
6530,4373,0.069,ETH
6531,3101,10.49,ETH
6532,5211,5.25,ETH
6533,5432,8.4,ETH
6534,7274,0.5999,ETH
6535,903,0.9,ETH
6536,2091,15.0,ETH
6537,4305,9.6,ETH
6538,8342,7.98,ETH
6539,908,6.85,WETH
6540,1059,0.03,ETH
6541,2038,6.7,ETH
6542,1547,11.88,ETH
6543,4326,7.999,ETH
6544,5989,14.0,ETH
6545,8931,0.023,ETH
6546,7157,11.49,ETH
6547,3393,0.08,WETH
6548,62,9.0,ETH
6549,356,9.0,ETH
6550,5856,9.9,ETH
6551,5251,1.89,ETH
6552,3358,0.022,ETH
6553,6004,8.65,ETH
6554,6112,0.1,ETH
6555,720,7.79,ETH
6556,2782,8.43,WETH
6557,3279,7.0,ETH
6558,2097,4.99,ETH
6559,41,0.04,ETH
6560,9549,0.56,ETH
6561,5714,8.19,ETH
6562,6660,8.43,ETH
6563,6536,10.9,ETH
6564,439,0.05,ETH
6565,1923,8.2,ETH
6566,4898,10.89,ETH
6567,6862,4.1,ETH
6568,3355,0.4,ETH
6569,1924,8.49,ETH
6570,5812,6.79,ETH
6571,7057,5.9,ETH
6572,3218,12.2,ETH
6573,7847,4.8,ETH
6574,9862,7.0,ETH
6575,2084,1.84,ETH
6576,533,10.5146,WETH
6577,4882,5.77,ETH
6578,1477,0.75,ETH
6579,6452,3.66,ETH
6580,1211,0.0234,ETH
6581,7681,7.35,ETH
6582,3997,8.68,ETH
6583,7789,0.68,ETH
6584,106,14.8,ETH
6585,6115,7.45,ETH
6586,7347,1.25,ETH
6587,2785,4.1,ETH
6588,1627,0.69,ETH
6589,8114,14.95,ETH
6590,7264,1.15,ETH
6591,4254,2.3,ETH
6592,4772,12.0,WETH
6593,904,0.0275,ETH
6594,616,6.0,ETH
6595,2143,0.68,ETH
6596,5961,0.1,ETH
6597,1307,6.45,ETH
6598,1054,0.02,ETH
6599,8427,0.79,ETH
6600,3006,8.3,ETH
6601,7472,0.0229,ETH
6602,4352,1.4793,ETH
6603,5101,7.3,ETH
6604,9180,10.0,ETH
6605,2459,10.99,ETH
6606,7631,7.64,ETH
6607,1702,8.0,ETH
6608,5595,7.5,ETH
6609,4883,7.23,ETH
6610,3850,1.29,ETH
6611,7884,13.5,ETH
6612,1580,0.049,ETH
6613,4781,5.9,ETH
6614,6659,7.0,ETH
6615,3456,8.1,ETH
6616,9914,0.005,ETH
6617,5478,0.6999,ETH
6618,3895,9.3,ETH
6619,6935,3.0,ETH
6620,2077,1.2,ETH
6621,1353,4.4,ETH
6622,7048,8.59,ETH
6623,5790,9.49,ETH
6624,6069,9.0,WETH
6625,851,9.75,ETH
6626,3180,0.42,ETH
6627,9157,8.9,WETH
6628,6359,6.8,ETH
6629,6415,0.005,ETH
6630,9753,12.0,ETH
6631,2918,0.0235,ETH
6632,9224,8.3,ETH
6633,9576,8.08,ETH
6634,608,0.56,ETH
6635,5376,8.1,ETH
6636,5308,3.89,ETH
6637,8613,5.2,ETH
6638,6033,14.325,WETH
6639,6450,15.0,ETH
6640,605,12.0,ETH
6641,672,12.5,WETH
6642,9227,0.09,ETH
6643,4237,11.0,ETH
6644,8456,14.6,ETH
6645,2366,8.5,WETH
6646,9838,0.027,ETH
6647,63,9.0,ETH
6648,9653,0.035,ETH
6649,4041,6.685,WETH
6650,1687,9.0,ETH
6651,834,0.018,ETH
6652,5042,1.0,ETH
6653,552,0.93,ETH
6654,1498,8.404,WETH
6655,4817,0.5,ETH
6656,9504,1.5,WETH
6657,719,5.369,ETH
6658,2604,11.5,ETH
6659,4313,8.5,ETH
6660,8215,8.0,ETH
6661,7843,7.48,ETH
6662,1948,8.2,ETH
6663,4246,6.4,ETH
6664,4998,12.97,ETH
6665,5516,13.0,ETH
6666,7906,10.24,ETH
6667,3395,2.65,ETH
6668,6581,1.69,ETH
6669,8283,0.68,ETH
6670,8687,11.2,ETH
6671,5657,14.65,ETH
6672,7458,0.44,ETH
6673,1402,1.9,ETH
6674,2845,9.95,ETH
6675,318,3.5,ETH
6676,2249,0.8,ETH
6677,2795,4.5,ETH
6678,8163,0.69,ETH
6679,8198,1.099,ETH
6680,2260,0.59,ETH
6681,2594,0.11,ETH
6682,9010,13.0,ETH
6683,3307,2.0,ETH
6684,3964,1.5,ETH
6685,9588,5.4,ETH
6686,4418,10.5,ETH
6687,3855,5.69,ETH
6688,7853,0.551,WETH
6689,9523,0.023,ETH
6690,1774,0.19,ETH
6691,8423,6.42,ETH
6692,9463,6.99,WETH
6693,9063,5.0,ETH
6694,5026,7.0,ETH
6695,8288,6.6,WETH
6696,8892,2.5,ETH
6697,3436,0.024,ETH
6698,721,7.49,ETH
6699,3922,5.0,ETH
6700,5149,0.1,ETH
6701,3841,0.8,ETH
6702,5646,5.85,ETH
6703,6138,0.0195,ETH
6704,1014,0.02,ETH
6705,6719,5.0,ETH
6706,4126,0.7114,ETH
6707,841,12.4,ETH
6708,9179,9.47,ETH
6709,3502,7.32,ETH
6710,2001,5.95,ETH
6711,943,10.999,ETH
6712,813,11.0,WETH
6713,4493,7.69,ETH
6714,3893,6.5,ETH
6715,2379,6.9,ETH
6716,2854,0.0259,ETH
6717,7373,6.5,ETH
6718,9636,0.0595,ETH
6719,2856,0.6881,ETH
6720,916,8.2,ETH
6721,82,0.743,ETH
6722,1422,0.7,ETH
6723,9118,7.5,ETH
6724,8074,0.079,ETH
6725,9639,0.0197,ETH
6726,1816,5.9,ETH
6727,206,0.66,ETH
6728,8383,4.5,WETH
6729,2787,13.49,ETH
6730,2270,7.7,ETH
6731,2223,16.6,ETH
6732,3934,1.0,ETH
6733,1196,0.03,ETH
6734,734,5.7,ETH
6735,9220,7.6999,ETH
6736,406,6.9,ETH
6737,8179,7.8,ETH
6738,5602,11.59,ETH
6739,319,6.96,WETH
6740,8703,1.2,ETH
6741,3792,8.1175,WETH
6742,5311,0.5,ETH
6743,1450,12.59,ETH
6744,2781,8.88,ETH
6745,6420,0.82,ETH
6746,7309,15.89,ETH
6747,3042,5.7,ETH
6748,5523,0.79,ETH
6749,9545,7.5445,WETH
6750,6830,10.6,ETH
6751,2878,6.987,ETH
6752,5005,6.5,ETH
6753,7600,7.99,ETH
6754,2637,11.2,ETH
6755,7757,7.4,ETH
6756,4614,0.153,ETH
6757,5838,0.4,ETH
6758,2248,3.88,ETH
6759,6951,1.82,ETH
6760,7357,0.84,ETH
6761,9064,0.05,ETH
6762,6104,6.0,ETH
6763,6720,0.585,ETH
6764,5711,1.48,ETH
6765,6642,10.749,ETH
6766,8549,4.95,ETH
6767,9304,0.62,ETH
6768,1960,1.48,ETH
6769,1428,0.085,ETH
6770,5062,9.43,ETH
6771,9213,7.93,ETH
6772,6467,10.99,ETH
6773,3413,7.499,ETH
6774,2273,0.55,ETH
6775,5356,1.48,ETH
6776,6791,1.0,ETH
6777,3509,0.5899,ETH
6778,1747,3.2,ETH
6779,4664,5.6,ETH
6780,6444,9.0,ETH
6781,469,0.3999,ETH
6782,4804,1.65,ETH
6783,6132,5.8733,WETH
6784,4043,5.75,ETH
6785,678,8.8,ETH
6786,6800,1.2,ETH
6787,4269,1.09,ETH
6788,8772,0.005,ETH
6789,9923,5.9,ETH
6790,1070,0.88,ETH
6791,2779,6.6,ETH
6792,729,11.5,ETH
6793,7640,0.61,ETH
6794,9189,9.0,ETH
6795,1742,6.5,ETH
6796,4228,7.65,ETH
6797,1134,9.7,ETH
6798,2937,8.5,ETH
6799,6751,0.569,ETH
6800,2657,5.0,ETH
6801,1067,0.09,ETH
6802,931,8.0,ETH
6803,2381,12.7,ETH
6804,4932,1.6,ETH
6805,6277,0.03,ETH
6806,1847,11.2,ETH
6807,9751,0.69,ETH
6808,5710,6.66,ETH
6809,2809,6.3,WETH
6810,8218,7.0,WETH
6811,8398,0.1,ETH
6812,2883,1.2,ETH
6813,1677,11.3,ETH
6814,1620,11.1,ETH
6815,7476,0.0229,ETH
6816,8494,7.77,WETH
6817,3328,9.11,ETH
6818,7456,9.8,ETH
6819,7852,6.2,ETH
6820,2069,11.9,ETH
6821,1138,12.29,ETH
6822,6965,0.1,ETH
6823,8704,5.0,ETH
6824,3104,0.599,ETH
6825,9640,4.1,ETH
6826,495,0.022,ETH
6827,8410,5.8,ETH
6828,2460,0.088,ETH
6829,9689,0.4969,ETH
6830,5231,6.299,ETH
6831,7168,15.0,ETH
6832,8017,5.5,ETH
6833,4069,0.02,ETH
6834,7909,11.4,ETH
6835,6479,0.435,ETH
6836,3146,0.56,ETH
6837,4399,12.3,ETH
6838,7304,13.8475,WETH
6839,4469,4.39,ETH
6840,8621,0.37,ETH
6841,151,1.74,ETH
6842,2780,8.0,ETH
6843,6321,5.9,ETH
6844,2261,10.8,ETH
6845,3835,0.7599,ETH
6846,7811,3.69,ETH
6847,2320,0.83,ETH
6848,1385,11.369,ETH
6849,2496,0.645,ETH
6850,1246,7.4269,ETH
6851,7590,4.8,ETH
6852,8458,5.45,ETH
6853,47,10.75,ETH
6854,1452,11.9,ETH
6855,9579,1.14,ETH
6856,2041,14.9,ETH
6857,4831,11.0,ETH
6858,9008,9.89,ETH
6859,765,0.11,ETH
6860,2009,5.5,WETH
6861,6145,6.2,ETH
6862,843,0.87,ETH
6863,7176,6.249,ETH
6864,7886,8.4,ETH
6865,4381,8.09,ETH
6866,4739,7.88,ETH
6867,9440,7.25,ETH
6868,1112,0.02,ETH
6869,3547,6.45,ETH
6870,6405,9.5,ETH
6871,7482,0.0229,ETH
6872,4870,6.5,ETH
6873,8244,0.0556,WETH
6874,9306,9.0,ETH
6875,9295,0.029,ETH
6876,9323,10.4,ETH
6877,8955,12.25,ETH
6878,5730,3.95,ETH
6879,9834,0.08,ETH
6880,4845,7.82,WETH
6881,6780,6.0,WETH
6882,3954,11.99,ETH
6883,7717,0.079,ETH
6884,5794,7.15,ETH
6885,8675,1.66,ETH
6886,884,6.9,WETH
6887,2694,15.28,WETH
6888,7901,9.19,ETH
6889,9486,0.389,ETH
6890,7708,1.05,ETH
6891,6637,6.2,ETH
6892,8177,0.579,ETH
6893,9398,11.5556,WETH
6894,8565,1.075,ETH
6895,5750,10.9538,WETH
6896,2027,7.14,ETH
6897,4958,0.525,ETH
6898,134,15.0,ETH
6899,3650,9.55,WETH
6900,3525,15.0,ETH
6901,609,0.94,ETH
6902,1926,0.65,ETH
6903,6556,8.35,ETH
6904,156,0.083,ETH
6905,5603,5.8,ETH
6906,6893,6.51,WETH
6907,7862,6.5,ETH
6908,9782,10.0,ETH
6909,6327,0.49,ETH
6910,6328,6.0,WETH
6911,3751,6.5,ETH
6912,8715,9.0,ETH
6913,7878,4.63,ETH
6914,8603,0.0238,ETH
6915,9054,0.09,ETH
6916,1836,7.9,ETH
6917,5773,6.969,ETH
6918,7453,7.0,ETH
6919,8066,8.213,WETH
6920,3084,0.02,ETH
6921,5139,0.8,ETH
6922,746,0.119,ETH
6923,3414,6.69,ETH
6924,2092,7.0,ETH
6925,899,8.8,ETH
6926,2289,9.44,ETH
6927,9395,6.75,ETH
6928,3843,0.82,ETH
6929,7712,8.49,ETH
6930,8251,0.087,ETH
6931,8963,5.87,ETH
6932,1181,6.38,ETH
6933,3388,8.75,ETH
6934,4044,0.05,ETH
6935,7343,7.12,ETH
6936,3478,5.3227,ETH
6937,6243,1.75,ETH
6938,5637,0.069,ETH
6939,4949,0.0999,ETH
6940,6519,7.7,ETH
6941,6590,0.0876,ETH
6942,1359,6.49,ETH
6943,1199,0.1,ETH
6944,4448,0.095,ETH
6945,6631,7.39,ETH
6946,6356,0.0289,ETH
6947,3749,9.2,ETH
6948,3193,14.325,WETH
6949,8430,1.48,ETH
6950,1415,6.4,ETH
6951,5952,0.09,ETH
6952,8578,8.997,ETH
6953,3362,10.79,ETH
6954,4207,9.79,ETH
6955,6762,7.45,ETH
6956,8258,7.3,ETH
6957,6708,1.42,ETH
6958,8690,15.0,ETH
6959,7308,11.0,WETH
6960,4362,5.95,ETH
6961,1334,0.023,ETH
6962,6150,4.84,ETH
6963,5010,0.55,ETH
6964,4430,1.25,ETH
6965,4570,11.3,ETH
6966,9925,1.51,WETH
6967,9374,1.94,ETH
6968,3840,0.7999,ETH
6969,1839,0.02,ETH
6970,2746,2.742,ETH
6971,2138,12.98,ETH
6972,4274,7.0,ETH
6973,453,11.11,ETH
6974,8802,8.0,ETH
6975,857,0.799,ETH
6976,9021,1.86,ETH
6977,1545,0.02,ETH
6978,3009,5.75,ETH
6979,6758,7.0,ETH
6980,1892,10.99,ETH
6981,3421,6.0,ETH
6982,858,12.99,ETH
6983,6288,8.6,ETH
6984,140,4.25,ETH
6985,8499,10.8,ETH
6986,411,7.69,ETH
6987,1418,8.0,ETH
6988,7330,0.09,ETH
6989,6443,0.88,ETH
6990,4059,0.14,ETH
6991,4111,0.99,ETH
6992,5545,7.45,ETH
6993,1743,8.5,WETH
6994,7882,4.45,ETH
6995,7396,0.0229,ETH
6996,7134,0.7469,ETH
6997,1841,1.11,ETH
6998,4055,4.3,ETH
6999,8712,0.08,ETH
7000,7817,0.025,ETH
7001,9014,9.99,ETH
7002,1375,1.84,ETH
7003,4238,4.75,ETH
7004,268,9.7,ETH
7005,2050,0.8,ETH
7006,3529,10.9729,WETH
7007,7399,8.5,ETH
7008,2198,6.61,ETH
7009,7685,7.25,ETH
7010,8324,0.03,ETH
7011,756,11.23,ETH
7012,2867,7.89,ETH
7013,3796,8.79,ETH
7014,3311,9.0,ETH
7015,5450,5.75,ETH
7016,5993,11.25,ETH
7017,1668,0.677,ETH
7018,4435,1.08,ETH
7019,1360,10.505,WETH
7020,3609,0.02,ETH
7021,4884,6.9999,ETH
7022,2648,13.337,ETH
7023,8684,0.8734,ETH
7024,6410,0.089,ETH
7025,6318,2.6,ETH
7026,2765,1.25,ETH
7027,4166,10.505,WETH
7028,7800,0.13,ETH
7029,974,15.0,ETH
7030,5647,0.65,ETH
7031,5198,8.14,ETH
7032,8611,4.94,ETH
7033,6817,0.64,ETH
7034,1735,0.0395,ETH
7035,9107,0.079,ETH
7036,9173,9.9,ETH
7037,570,9.5,ETH
7038,7328,10.0,ETH
7039,8426,8.1,ETH
7040,6736,12.99,ETH
7041,5939,7.299,ETH
7042,8903,0.4,ETH
7043,9787,7.9,ETH
7044,305,0.02,ETH
7045,6188,6.2,ETH
7046,2397,0.9,ETH
7047,346,0.6,ETH
7048,7639,0.819,ETH
7049,1115,4.7682,ETH
7050,2896,1.4,ETH
7051,8434,14.78,ETH
7052,8199,0.02,ETH
7053,8555,6.89,ETH
7054,1909,7.069,ETH
7055,6343,7.33,ETH
7056,1671,7.89,ETH
7057,5442,1.4,ETH
7058,7913,6.19,ETH
7059,807,1.444,ETH
7060,3073,6.88,ETH
7061,5574,8.5,ETH
7062,186,1.25,ETH
7063,986,7.86,ETH
7064,7228,0.0238,ETH
7065,7436,0.099,ETH
7066,8719,7.995,ETH
7067,9634,10.4,WETH
7068,6517,14.49,ETH
7069,2848,0.742,ETH
7070,3402,11.8,ETH
7071,757,0.03,ETH
7072,6744,10.5,ETH
7073,5562,0.95,ETH
7074,1283,7.64,ETH
